5600.05
5526.32
5638.53
5834.89
5810.08
5865.54
5871.28
5687.59
5611.86
5592.74
5488.33
5501.13
5522.8
5798.05
5804.1
5769.78
5801.92
5950.64
6007.33
5846.19
5812.67
5872.14
5849.85
5844.25
5926.08
5968.61
5861.66
5692.18
5656.1
5609.83
5510.71
5499.79
5696.11
5680.78
5874.48
5957.75
6097.57
6048.15
6011.65
6196.26
6122.54
6088.34
6070.5
5951.45
5972.11
5906.73
6059.06
6046.52
6140.42
6219.17
6242.64
6147.75
6209.92
6167.47
6186.44
6243.46
6294.66
6207.09
6190.83
6069.85
6059.21
6073.76
6182.59
6196
6257.73
6390.68
6387.21
6448.12
6462.3
6390.62
6455.39
6355.59
6306.93
6205.09
6065.73
5867.83
5910.32
5642.48
5663.98
5711.53
5739.28
5807.3
5742.66
5755.92
5910.69
5801.47
5789.84
5574.71
5443.18
5541.64
5549.96
5706.4
5729.9
5669.53
5623.23
5736.19
5675.65
5571.08
5527.8
5599.42
5591.02
5433.02
5499.33
5405.42
5399.96
5562.23
5562.12
5537.81
5536.42
5399.5
5445.77
5460.53
5384.89
5316.04
5123.04
5071.76
5153.71
4969.32
4995.08
5047.82
5130.8
5255.23
5377.86
5388.52
5262.01
5202.59
5416.5
5393.01
5318.01
5250.82
5242.11
5161.92
5043.5
5159.23
5039.48
5045.07
4855.34
4858.44
5005.04
4940.38
4916.59
4920.89
4636.67
4572.35
4720.73
4700.23
4851.44
4852.07
4817.93
4887.43
4931.47
4919.02
4888
4919.26
4887.79
4956.49
4968.85
4935.92
4878.85
4789.63
4800.63
4764.94
4644.58
4588.06
4534.15
4459.37
4533.27
4668.01
4660.53
4647.37
4580.17
4457.16
4633.86
4482.65
4491.31
4429.25
4328.4
4286.94
4185.95
4222.22
4208.8
4191.81
4162.77
4171.76
4075.98
4067.79
3924.04
3964.28
3947.61
3850.04
3910.98
4131.47
4223.32
4280.81
4458.17
4463.52
4386.46
4589.88
4574.8
4564.06
4601.37
4554.13
4498.73
4579.14
4500.55
4583.68
4566.1
4725.34
4757.98
4811.01
4664.65
4676.47
4671.77
4665.56
4813.53
4790.61
4726.5
4653.5
4579.45
4707.61
4723.16
4677.89
4633.03
4612.6
4646.69
4683.18
4793.93
4727.49
4755.4
4738.98
4823.67
4755.01
4699.41
4669.7
4588.14
4582.05
4545.62
4535.93
4549.23
4595.67
4572.77
4544.5
4484.43
4567.37
4547.32
4457.75
4452.45
